"[STCODE_11]시도별","시도별","[STCODE_12]설립주체별","설립주체별","[STCODE_13]학교현황별","학교현황별","시점","고등학교 개황",
"10","충청북도","A002","국립","H_1431","여자","2017 년","-",
"10","충청북도","A002","국립","H_1431","여자","2018 년","0",
"10","충청북도","A002","국립","H_1431","여자","2019 년","0",
"10","충청북도","A002","국립","H_1431","여자","2020 년","-",
"10","충청북도","A002","국립","H_1431","여자","2021 년","-",
"10","충청북도","A002","국립","H_1431","여자","2022 년","-",
"10","충청북도","A003","공립","A_1","학교수","2013 년","60",
"10","충청북도","A003","공립","A_1","학교수","2014 년","61",
"10","충청북도","A003","공립","A_1","학교수","2015 년","60",
"10","충청북도","A003","공립","A_1","학교수","2016 년","60",
"10","충청북도","A003","공립","A_1","학교수","2017 년","61",
"10","충청북도","A003","공립","A_1","학교수","2018 년","61",
"10","충청북도","A003","공립","A_1","학교수","2019 년","61",
"10","충청북도","A003","공립","A_1","학교수","2020 년","61",
"10","충청북도","A003","공립","A_1","학교수","2021 년","61",
"10","충청북도","A003","공립","A_1","학교수","2022 년","59",
"10","충청북도","A003","공립","A_11","주야별","2017 년","61",
"10","충청북도","A003","공립","A_11","주야별","2018 년","61",
"10","충청북도","A003","공립","A_11","주야별","2019 년","61",
"10","충청북도","A003","공립","A_111","주간","2013 년","59",
"10","충청북도","A003","공립","A_111","주간","2014 년","60",
"10","충청북도","A003","공립","A_111","주간","2015 년","59",
"10","충청북도","A003","공립","A_111","주간","2016 년","60",
"10","충청북도","A003","공립","A_111","주간","2017 년","61",
"10","충청북도","A003","공립","A_111","주간","2018 년","61",
"10","충청북도","A003","공립","A_111","주간","2019 년","61",
"10","충청북도","A003","공립","A_111","주간","2020 년","61",
"10","충청북도","A003","공립","A_111","주간","2021 년","61",
"10","충청북도","A003","공립","A_111","주간","2022 년","59",
"10","충청북도","A003","공립","A_112","야간","2013 년","-",
"10","충청북도","A003","공립","A_112","야간","2014 년","-",
"10","충청북도","A003","공립","A_112","야간","2015 년","-",
"10","충청북도","A003","공립","A_112","야간","2016 년","-",
"10","충청북도","A003","공립","A_112","야간","2017 년","-",
"10","충청북도","A003","공립","A_112","야간","2018 년","0",
"10","충청북도","A003","공립","A_112","야간","2019 년","0",
"10","충청북도","A003","공립","A_112","야간","2021 년","-",
"10","충청북도","A003","공립","A_112","야간","2022 년","-",
"10","충청북도","A003","공립","A_113","주야간","2013 년","1",
"10","충청북도","A003","공립","A_113","주야간","2014 년","1",
"10","충청북도","A003","공립","A_113","주야간","2015 년","1",
"10","충청북도","A003","공립","A_113","주야간","2016 년","-",
"10","충청북도","A003","공립","A_113","주야간","2017 년","-",
"10","충청북도","A003","공립","A_113","주야간","2018 년","0",
"10","충청북도","A003","공립","A_113","주야간","2019 년","0",
"10","충청북도","A003","공립","A_113","주야간","2021 년","-",
"10","충청북도","A003","공립","A_113","주야간","2022 년","-",
"10","충청북도","A003","공립","A_21","남여별","2017 년","61",
"10","충청북도","A003","공립","A_21","남여별","2018 년","61",
"10","충청북도","A003","공립","A_21","남여별","2019 년","61",
"10","충청북도","A003","공립","A_2","남자","2013 년","5",
"10","충청북도","A003","공립","A_2","남자","2014 년","5",
"10","충청북도","A003","공립","A_2","남자","2015 년","5",
"10","충청북도","A003","공립","A_2","남자","2016 년","5",
"10","충청북도","A003","공립","A_2","남자","2017 년","5",
"10","충청북도","A003","공립","A_2","남자","2018 년","5",
"10","충청북도","A003","공립","A_2","남자","2019 년","5",
"10","충청북도","A003","공립","A_2","남자","2020 년","5",
"10","충청북도","A003","공립","A_2","남자","2021 년","5",
"10","충청북도","A003","공립","A_2","남자","2022 년","5",
"10","충청북도","A003","공립","A_3","여자","2013 년","7",
"10","충청북도","A003","공립","A_3","여자","2014 년","7",
"10","충청북도","A003","공립","A_3","여자","2015 년","7",
"10","충청북도","A003","공립","A_3","여자","2016 년","7",
"10","충청북도","A003","공립","A_3","여자","2017 년","7",
"10","충청북도","A003","공립","A_3","여자","2018 년","7",
"10","충청북도","A003","공립","A_3","여자","2019 년","7",
"10","충청북도","A003","공립","A_3","여자","2020 년","7",
"10","충청북도","A003","공립","A_3","여자","2021 년","7",
"10","충청북도","A003","공립","A_3","여자","2022 년","7",
"10","충청북도","A003","공립","A_4","공학","2013 년","48",
"10","충청북도","A003","공립","A_4","공학","2014 년","49",
"10","충청북도","A003","공립","A_4","공학","2015 년","48",
"10","충청북도","A003","공립","A_4","공학","2016 년","48",
"10","충청북도","A003","공립","A_4","공학","2017 년","49",
"10","충청북도","A003","공립","A_4","공학","2018 년","49",
"10","충청북도","A003","공립","A_4","공학","2019 년","49",
"10","충청북도","A003","공립","A_4","공학","2020 년","49",
"10","충청북도","A003","공립","A_4","공학","2021 년","49",
"10","충청북도","A003","공립","A_4","공학","2022 년","47",
"10","충청북도","A003","공립","B_0","교직원수","2017 년","3340",
"10","충청북도","A003","공립","B_0","교직원수","2018 년","3314",
"10","충청북도","A003","공립","B_0","교직원수","2019 년","3349",
"10","충청북도","A003","공립","B_1","교원수","2013 년","2827",
"10","충청북도","A003","공립","B_1","교원수","2014 년","2897",
"10","충청북도","A003","공립","B_1","교원수","2015 년","2915",
"10","충청북도","A003","공립","B_1","교원수","2016 년","2969",
"10","충청북도","A003","공립","B_1","교원수","2017 년","2956",
"10","충청북도","A003","공립","B_1","교원수","2018 년","2954",
"10","충청북도","A003","공립","B_1","교원수","2019 년","2997",
"10","충청북도","A003","공립","B_1","교원수","2020 년","2984",
"10","충청북도","A003","공립","B_1","교원수","2021 년","2936",
"10","충청북도","A003","공립","B_1","교원수","2022 년","3064",
"10","충청북도","A003","공립","B_2","여자","2013 년","1334",
"10","충청북도","A003","공립","B_2","여자","2014 년","1412",
"10","충청북도","A003","공립","B_2","여자","2015 년","1458",
"10","충청북도","A003","공립","B_2","여자","2016 년","1488",
"10","충청북도","A003","공립","B_2","여자","2017 년","1502",
"10","충청북도","A003","공립","B_2","여자","2018 년","1513",
"10","충청북도","A003","공립","B_2","여자","2019 년","1590",
"10","충청북도","A003","공립","B_2","여자","2020 년","1628",
"10","충청북도","A003","공립","B_2","여자","2021 년","1633",
"10","충청북도","A003","공립","B_2","여자","2022 년","1729",
"10","충청북도","A003","공립","C_1","직원수","2013 년","387",
"10","충청북도","A003","공립","C_1","직원수","2014 년","401",
"10","충청북도","A003","공립","C_1","직원수","2015 년","384",
"10","충청북도","A003","공립","C_1","직원수","2016 년","377",
"10","충청북도","A003","공립","C_1","직원수","2017 년","384",
"10","충청북도","A003","공립","C_1","직원수","2018 년","360",
"10","충청북도","A003","공립","C_1","직원수","2019 년","352",
"10","충청북도","A003","공립","C_1","직원수","2020 년","349",
"10","충청북도","A003","공립","C_1","직원수","2021 년","359",
"10","충청북도","A003","공립","C_1","직원수","2022 년","334",
"10","충청북도","A003","공립","C_2","여자","2013 년","135",
"10","충청북도","A003","공립","C_2","여자","2014 년","146",
"10","충청북도","A003","공립","C_2","여자","2015 년","154",
"10","충청북도","A003","공립","C_2","여자","2016 년","153",
"10","충청북도","A003","공립","C_2","여자","2017 년","160",
"10","충청북도","A003","공립","C_2","여자","2018 년","156",
"10","충청북도","A003","공립","C_2","여자","2019 년","159",
"10","충청북도","A003","공립","C_2","여자","2020 년","156",
"10","충청북도","A003","공립","C_2","여자","2021 년","167",
"10","충청북도","A003","공립","C_2","여자","2022 년","153",
"10","충청북도","A003","공립","D_1","입학자수","2013 년","13866",
"10","충청북도","A003","공립","D_1","입학자수","2014 년","13297",
"10","충청북도","A003","공립","D_1","입학자수","2015 년","12678",
"10","충청북도","A003","공립","D_1","입학자수","2016 년","12885",
"10","충청북도","A003","공립","D_1","입학자수","2017 년","11502",
"10","충청북도","A003","공립","D_1","입학자수","2018 년","10119",
"10","충청북도","A003","공립","D_1","입학자수","2019 년","9916",
"10","충청북도","A003","공립","D_1","입학자수","2020 년","9816",
"10","충청북도","A003","공립","D_1","입학자수","2021 년","9068",
"10","충청북도","A003","공립","D_1","입학자수","2022 년","9204",
"10","충청북도","A003","공립","D_2","여자","2013 년","6701",
"10","충청북도","A003","공립","D_2","여자","2014 년","6274",
"10","충청북도","A003","공립","D_2","여자","2015 년","5976",
"10","충청북도","A003","공립","D_2","여자","2016 년","6072",
"10","충청북도","A003","공립","D_2","여자","2017 년","5518",
"10","충청북도","A003","공립","D_2","여자","2018 년","4734",
"10","충청북도","A003","공립","D_2","여자","2019 년","4674",
"10","충청북도","A003","공립","D_2","여자","2020 년","4593",
"10","충청북도","A003","공립","D_2","여자","2021 년","4349",
"10","충청북도","A003","공립","D_2","여자","2022 년","4508",
"10","충청북도","A003","공립","E_1","졸업자수","2013 년","13096",
"10","충청북도","A003","공립","E_1","졸업자수","2014 년","13173",
"10","충청북도","A003","공립","E_1","졸업자수","2015 년","13171",
"10","충청북도","A003","공립","E_1","졸업자수","2016 년","13098",
"10","충청북도","A003","공립","E_1","졸업자수","2017 년","12657",
"10","충청북도","A003","공립","E_1","졸업자수","2018 년","12066",
"10","충청북도","A003","공립","E_1","졸업자수","2019 년","12260",
"10","충청북도","A003","공립","E_1","졸업자수","2020 년","10886",
"10","충청북도","A003","공립","E_1","졸업자수","2021 년","9628",
"10","충청북도","A003","공립","E_1","졸업자수","2022 년","9439",
"10","충청북도","A003","공립","E_2","여자","2013 년","6143",
"10","충청북도","A003","공립","E_2","여자","2014 년","6270",
"10","충청북도","A003","공립","E_2","여자","2015 년","6252",
"10","충청북도","A003","공립","E_2","여자","2016 년","6367",
"10","충청북도","A003","공립","E_2","여자","2017 년","5979",
"10","충청북도","A003","공립","E_2","여자","2018 년","5724",
"10","충청북도","A003","공립","E_2","여자","2019 년","5787",
"10","충청북도","A003","공립","E_2","여자","2020 년","5251",
"10","충청북도","A003","공립","E_2","여자","2021 년","4497",
"10","충청북도","A003","공립","E_2","여자","2022 년","4431",
